level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	24	1	1	1	258	1591	32	14	72.574532	I’ve
5	1	24	1	1	2	297	1591	49	14	96.828339	taken
5	1	24	1	1	3	355	1594	47	11	96.485519	some
5	1	24	1	1	4	409	1591	39	14	96.510445	time
5	1	24	1	1	5	456	1592	16	13	96.510445	to
5	1	24	1	1	6	481	1591	55	14	96.752502	reflect
5	1	24	1	1	7	544	1594	19	11	96.804512	on
5	1	24	1	1	8	572	1591	28	14	96.806305	the
5	1	24	1	1	9	608	1591	135	14	96.425957	communication
5	1	24	1	1	10	752	1591	106	17	96.003281	surrounding
5	1	24	1	1	11	867	1591	31	14	96.496063	this
5	1	24	1	1	12	907	1592	59	13	93.212585	matter
5	1	24	1	1	13	974	1598	15	1	93.200180	—
5	1	24	1	1	14	999	1592	27	13	96.801414	not
5	1	24	1	1	15	1032	1591	34	17	96.687057	just
5	1	24	1	1	16	1075	1591	13	13	96.225151	in
4	1	24	1	2	0	257	1612	484	18	-1	
5	1	24	1	2	1	257	1612	29	14	96.708626	the
5	1	24	1	2	2	294	1613	37	17	96.753174	past
5	1	24	1	2	3	338	1612	30	14	96.653961	few
5	1	24	1	2	4	376	1612	46	18	96.973297	days,
5	1	24	1	2	5	432	1612	28	14	96.919510	but
5	1	24	1	2	6	467	1612	99	18	96.627640	throughout
5	1	24	1	2	7	574	1612	28	14	95.927910	the
5	1	24	1	2	8	610	1613	51	13	96.732513	entire
5	1	24	1	2	9	669	1616	72	14	96.869812	process.
